ID-datalake,nct_id,brief_title,phase,phase_int,phase_numeric,trial_type,recruitment_status,start_date,completion_date,primary_completion_date,start_year,trial_duration_days,enrollment,enrollment_type,flag_date_inconsistency,flag_missing_enrollment_type,flag_estimated_enrollment_on_completed,indications,primary_indication,broad_category,interventions_drugs_clean,intervention_categories,has_drug,main_technologies,primary_technology,target_abbreviations,primary_target,drugs_datalake
25639,NCT02119468,Ixazomib Plus Pomalidomide and Dexamethasone in Treating Patients With Relapsed or Relapsed/Refractory Multiple Myeloma,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2014-06-30,2022-12-01,2016-05-18,2014.0,3076.0,32.0,ACTUAL,False,False,False,"['Multiple Myeloma', 'Multiple Myeloma']",Multiple Myeloma,Multiple Myeloma,"['Ixazomib citrate', 'Dexamethasone', 'Pomalidomide']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['Proteasome'], ['GR'], ['CRBN', 'IKZF1', 'IL-6', 'TNF-Î±', 'IKZF3']]",Proteasome,"['B8740', 'B1128', 'B1446']"
26063,NCT02176746,A Phase I/II Study of Active Immunotherapy With Cancer Stem Cells Vaccine for Colorectal Cancer,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2014-06-30,2015-05-31,2015-05-31,2014.0,335.0,40.0,ACTUAL,False,False,False,['Digestive System Neoplasm'],Digestive System Neoplasm,Unspecified,['Cancer vaccine'],['drug'],True,[[]],Unknown,[[]],Unknown,['B2933']
26603,NCT02252146,Dose Escalation Study in Patients With Relapsed or Refractory DLBCL and MyD88 L265P Mutation,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2014-06-30,2016-12-31,2016-12-31,2014.0,915.0,6.0,ACTUAL,False,False,False,['Diffuse Large B-Cell Lymphoma'],Diffuse Large B-Cell Lymphoma,Lymphoma,['Bazlitoran'],['drug'],True,[['Antisense Oligonucleotide (ASO)']],Antisense Oligonucleotide (ASO),"[['TLR7', 'TLR8', 'TLR9']]",TLR7,['B1379']
25166,NCT02059239,Bendamustine Bridge to Autologous or Allogeneic Transplant for Relapsed/Refractory Lymphoma,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2014-06-04,2020-06-15,2019-12-16,2014.0,2203.0,34.0,ACTUAL,False,False,False,"['Hodgkin Lymphoma', 'Non-Hodgkin Lymphoma']",Hodgkin Lymphoma,Lymphoma,"['Bendamustine', 'Carmustine', 'Etoposide', 'Melphalan', 'Cytarabine', 'Alemtuzumab', 'Autologous Hematopoietic Stem Cell Transplantation', 'Allogeneic Hematopoietic Stem Cell Transplantation', 'Rituximab']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'transplant', 'transplant', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Antibody'], ['Antibody']]",Small Molecule,"[['DNA'], ['DNA'], ['TOP2'], ['DNA'], ['DNA-directed DNA polymerase'], ['CD52'], ['CD20']]",DNA,"['B1689', 'B1806', 'B1463', 'B2073', 'B2050', 'B169', 'B163']"
23013,NCT01802814,International Study for Treatment of Standard Risk Childhood Relapsed ALL 2010,PHASE3,3.0,3.0,standard,COMPLETED,2014-05-31,2023-07-31,2023-07-31,2014.0,3348.0,700.0,ACTUAL,False,False,False,['Acute Lymphoblastic Leukemia'],Acute Lymphoblastic Leukemia,Leukemia,['Epratuzumab'],['drug'],True,[['Antibody']],Antibody,[['CD22']],CD22,['B666']
24167,NCT01943188,Stereotactic Body Radiation Therapy and T-Cell Infusion in Treating Patients With Metastatic Kidney Cancer,PHASE1,1.0,1.0,standard,TERMINATED,2014-05-31,,2016-03-31,2014.0,,2.0,ACTUAL,False,False,False,"['Clear Cell Renal Cell Carcinoma', 'Renal Cell Carcinoma', 'Renal Cell Carcinoma']",Clear Cell Renal Cell Carcinoma,Kidney Cancer,"['Stereotactic Body Radiation Therapy', 'Cyclophosphamide', 'Therapeutic Autologous Lymphocytes', 'Laboratory Biomarker Analysis']","['radiation', 'drug', 'drug', 'diagnostic']",True,[['Small Molecule']],Small Molecule,[['DNA']],DNA,['B2818']
25241,NCT02069093,"Open-label, Phase II Study of Stomatitis Prevention With a Steroid-based Mouthwash in Post-menopausal Women With Estrogen-receptor-positive (ER+), Human Epidermal Growth Factor Receptor 2 (HER2)- Metastatic or Locally Advanced Breast Cancer",PHASE2,2.0,2.0,standard,COMPLETED,2014-05-31,2016-03-31,2016-03-31,2014.0,670.0,92.0,ACTUAL,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,"['Dexamethasone', 'Everolimus', 'Exemestane']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['GR'], ['mTORC1', 'mTORC2'], ['aromatase']]",GR,"['B1128', 'B511', 'B86']"
58770,NCT02137785,Safety and Efficacy Study of Photodynamic Therapy With Levulan Kerastick + Blue Light for Actinic Keratoses on the Upper Extremities,PHASE3,3.0,3.0,standard,COMPLETED,2014-05-31,2015-03-31,2015-03-31,2014.0,304.0,269.0,ACTUAL,False,False,False,['Actinic Keratosis'],Actinic Keratosis,Skin Cancer,"['Aminolevulinic acid', 'aminolevulinic acid hydrochloride', 'Blue Light Photodynamic Therapy Illuminator']","['drug', 'drug', 'drug']",True,"[[], []]",Unknown,"[[], []]",Unknown,"['B1965', 'B9175']"
25561,NCT02111577,Phase III Study of DCVAC/PCa Added to Standard Chemotherapy for Men With Metastatic Castration Resistant Prostate Cancer,PHASE3,3.0,3.0,standard,COMPLETED,2014-05-26,2020-01-28,2020-01-28,2014.0,2073.0,1182.0,ACTUAL,False,False,False,['Castration-Resistant Prostate Carcinoma'],Castration-Resistant Prostate Carcinoma,Prostate Cancer,"['Docetaxel', 'Prednisone', 'Stapuldencel-T', 'Placebo']","['drug', 'drug', 'drug', 'placebo']",True,"[['Small Molecule'], ['Small Molecule'], ['Cancer Vaccine']]",Small Molecule,"[['TUBB1'], ['GR'], []]",TUBB1,"['B2814', 'B1979', 'B2306']"
24971,NCT02038010,BYL719 + T-DM1 in HER2(+) Metastatic Breast Cancer Pts Who Progress on Prior Trastuzumab & Taxane Tx,PHASE1,1.0,1.0,standard,COMPLETED,2014-05-21,2017-05-20,2015-04-15,2014.0,1095.0,17.0,ACTUAL,False,False,False,"['HER2-Positive Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer', 'Breast Cancer']",HER2-Positive Breast Cancer,Breast Cancer,"['Alpelisib', 'Trastuzumab emtansine', 'Laboratory Biomarker Analysis']","['drug', 'drug', 'diagnostic']",True,"[['Small Molecule'], ['Antibody Drug Conjugate (ADC)']]",Small Molecule,"[['PI3KÎ±'], ['Beta-tubulin ', 'HER2']]",PI3Kα,"['B848', 'B460']"
25257,NCT02071537,Chloroquine in Combination With Carboplatin/Gemcitabine in Advanced Solid Tumors,PHASE1,1.0,1.0,standard,COMPLETED,2014-05-13,2018-12-31,2018-03-03,2014.0,1693.0,24.0,ACTUAL,False,False,False,"['Malignant Neoplasm', 'Solid Tumors']",Malignant Neoplasm,Other Cancer,"['Chloroquine', 'Carboplatin', 'Gemcitabine']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[[], ['DNA'], ['DNA', 'RNR']]",DNA,"['B2032', 'B274', 'B2079']"
25161,NCT02058381,A Phase Ib Dose De-escalation Study With BYL719 in Premenopausal Patients With Locally Advanced or Metastatic Breast Cancer,PHASE1,1.0,1.0,standard,COMPLETED,2014-05-06,2018-06-19,2018-06-19,2014.0,1505.0,40.0,ACTUAL,False,False,False,"['Pre-menopausal Breast Cancer', 'PI3K Pathway Inhibition']",Pre-menopausal Breast Cancer,Other Cancer,"['Alpelisib', 'Buparlisib']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['PI3KÎ±'], ['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³']]",PI3Kα,"['B848', 'B540']"
46950,NCT05008237,Weekly Docetaxel Plus Cisplatin as First-line Chemotherapy in Metastatic Salivary Gland Cancer Patients : a Multicenter Phase II Study,PHASE2,2.0,2.0,standard,UNKNOWN,2014-05-02,2023-05-31,2022-05-31,2014.0,3316.0,42.0,ACTUAL,False,False,False,['Salivary Gland Cancer'],Salivary Gland Cancer,Other Cancer,"['Docetaxel', 'Cisplatin']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TUBB1'], ['DNA']]",TUBB1,"['B2814', 'B49']"
24561,NCT01991873,Maintenance Therapy With 5-FU/FA Plus Panitumumab vs. 5-FU/FA Alone After Prior Induction and Re-induction After Progress for 1st-line Treatment of Metastatic Colorectal Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2014-04-30,2023-02-18,2023-02-18,2014.0,3216.0,387.0,ACTUAL,False,False,False,['Colorectal Cancer'],Colorectal Cancer,Colorectal Cancer,['Panitumumab'],['drug'],True,[['Antibody']],Antibody,[['EGFR']],EGFR,['B194']
25215,NCT02065869,Safety Study of Gene Modified Donor T-cells Following TCRÎ±Î²+ Depleted Stem Cell Transplant,PHASE1/PHASE2,1.5,2.0,standard,TERMINATED,2014-04-30,2021-09-07,2020-06-30,2014.0,2687.0,187.0,ACTUAL,False,False,False,"['Acute Lymphoblastic Leukemia', 'Acute Myeloid Leukemia', 'Non-Hodgkin Lymphoma', 'Myelodysplastic Syndrome', 'Primary Immunodeficiency', 'Anemia, Aplastic', 'Osteopetrosis', 'Hemoglobinopathies', 'Myeloid Neoplasm', 'Fanconi Anemia', 'Diamond-Blackfan Anemia', 'Thalassemia', 'Anemia, Sickle Cell']",Acute Lymphoblastic Leukemia,Leukemia,"['Rivogenlecleucel', 'Rimiducid']","['drug', 'drug']",True,"[['T-Cell Replacement Therapy'], ['Small Molecule']]",T-Cell Replacement Therapy,"[[], ['FKBP12']]",FKBP12,"['B1178', 'B870']"
25867,NCT02146118,A Phase II Study to Assess Efficacy of Combined Treatment With Erlotinib (Tarceva) and Silybin-phytosome (Siliphos) in Patients With EGFR Mutant Lung Adenocarcinoma,PHASE2,2.0,2.0,standard,UNKNOWN,2014-04-30,2016-03-31,2015-09-30,2014.0,701.0,42.0,ESTIMATED,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['Erlotinib', 'Phosphatidylcholine-Bound Silybin']","['drug', 'drug']",True,[['Small Molecule']],Small Molecule,"[['EGFR L858R', 'EGFR-Ex19del', 'EGFR']]",EGFR L858R,['B1928']
25621,NCT02117167,SAFIR02_Lung - Efficacy of Targeted Drugs Guided by Genomic Profiles in Metastatic NSCLC Patients,PHASE2,2.0,2.0,standard,COMPLETED,2014-04-23,2023-12-31,2018-12-22,2014.0,3539.0,999.0,ACTUAL,False,False,False,['Epithelial Neoplasm'],Epithelial Neoplasm,Unspecified,"['Vistusertib', 'ABSK 091', 'Capivasertib', 'Sapitinib', 'Selumetinib', 'Vandetanib', 'Pemetrexed', 'Durvalumab', 'Savolitinib', 'Olaparib']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['mTOR'], ['FGFR1', 'FGFR2', 'FGFR3'], ['AKT1', 'AKT2', 'AKT3'], ['EGFR', 'HER3', 'HER2'], ['MEK1', 'MEK2'], ['EGFR', 'RET', 'VEGFR2'], ['DHFR', 'GART', 'TYMS'], ['PDL1'], ['c-Met'], ['PARP1', 'PARP2', 'PARP3']]",mTOR,"['B824', 'B2283', 'B822', 'B852', 'B360', 'B854', 'B814', 'B977', 'B988', 'B1818']"
30297,NCT02697552,Safety Study of HBI-8000 in Japanese Patients With Non Hodgkin's Lymphoma,PHASE1,1.0,1.0,standard,COMPLETED,2014-03-31,2016-10-31,2016-10-31,2014.0,945.0,13.0,ACTUAL,False,False,False,['Non-Hodgkin Lymphoma'],Non-Hodgkin Lymphoma,Lymphoma,['Tucidinostat'],['drug'],True,[['Small Molecule']],Small Molecule,[['HDAC']],HDAC,['B1065']
25951,NCT02159365,Study of Safety of Elotuzumab Administered Over Approximately 60 Minutes in Combination With Lenalidomide and Dexamethasone for Newly Diagnosed or Relapsed/Refractory Multiple Myeloma Patients,PHASE2,2.0,2.0,standard,COMPLETED,2014-03-08,2018-07-11,2016-06-30,2014.0,1586.0,84.0,ACTUAL,False,False,False,['Multiple Myeloma'],Multiple Myeloma,Multiple Myeloma,"['Elotuzumab', 'Lenalidomide', 'Dexamethasone']","['drug', 'drug', 'drug']",True,"[['Antibody'], ['Small Molecule'], ['Small Molecule']]",Antibody,"[['SLAMF7'], ['IFNÎ³', 'CK1Î±', 'CRBN', 'IKZF1', 'IL-2', 'IL-6', 'TNF-Î±', 'IKZF3'], ['GR']]",SLAMF7,"['B418', 'B2071', 'B1128']"
23777,NCT01895842,Ruxolitinib for Patients With Low or Intermediate-1 Risk Myelodysplastic Syndrome (MDS),PHASE1,1.0,1.0,standard,COMPLETED,2014-02-28,2019-04-02,2019-04-02,2014.0,1859.0,31.0,ESTIMATED,False,False,True,['Leukemia'],Leukemia,Leukemia,['Ruxolitinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['JAK1', 'JAK2']]",JAK1,['B481']
25001,NCT02041429,Ruxolitinib W/ Preop Chemo For Triple Negative Inflammatory Brca,PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2014-02-28,2021-01-31,2016-05-31,2014.0,2529.0,20.0,ACTUAL,False,False,False,"['Breast Cancer', 'Brain Metastasis']",Breast Cancer,Breast Cancer,"['Ruxolitinib', 'Paclitaxel']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['JAK1', 'JAK2'], ['TUBB1']]",JAK1,"['B481', 'B1250']"
25298,NCT02076230,A Phase 1 TH-302 Mass Balance Trial,PHASE1,1.0,1.0,standard,COMPLETED,2014-02-28,2016-03-31,2014-09-30,2014.0,762.0,10.0,ACTUAL,False,False,False,['Solid Tumors'],Solid Tumors,Unspecified,"['[14C] TH-302', 'Evofosfamide']","['drug', 'drug']",True,"[['Radiopharmaceutical Imaging'], ['Small Molecule']]",Radiopharmaceutical Imaging,"[[], ['DNA']]",DNA,"['B11493', 'B864']"
25390,NCT02089178,"Comparison of the Effect of Total Intravenous Anesthesia and Inhalation Anesthesia on Cancer Cell Cytotoxicity, Micrometastasis and Recurrence of Tumor in Patients Undergoing Breast Tumor Resection",,,,non_standard,TERMINATED,2014-02-28,2014-12-30,2014-12-30,2014.0,305.0,48.0,ACTUAL,False,False,False,['Breast Cancer'],Breast Cancer,Breast Cancer,"['Propofol', 'Remifentanil', 'Sevoflurane', 'General Anesthesia Procedure']","['drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['GABAA receptor'], ['Î¼ opioid receptor'], []]",GABAA receptor,"['B1822', 'B2', 'B100']"
39792,NCT03977103,Irradiation-based Myeloablative Conditioning Followed by Treg/Tcon Immunotherapy in HSCT,PHASE2,2.0,2.0,standard,UNKNOWN,2014-02-28,2023-02-28,2023-02-28,2014.0,3287.0,80.0,ESTIMATED,False,False,False,"['Acute Myeloid Leukemia', 'Acute Lymphoblastic Leukemia', 'Myeloproliferative Neoplasm', 'Hematology', 'Multiple Myeloma', 'Other Hematologic Malignant Neoplasms']",Acute Myeloid Leukemia,Leukemia,"['Radiation Therapy', 'Carvedilol', 'glucosamine sulfate potassium chloride', 'Allogeneic Hematopoietic Stem Cell Transplantation']","['radiation', 'drug', 'drug', 'transplant']",True,"[['Small Molecule'], []]",Small Molecule,"[['adrenergic receptor', 'ADRA1A', 'Î²1-adrenergic receptor', 'Î²2-adrenergic receptor'], []]",adrenergic receptor,"['B2019', 'B9375']"
24864,NCT02027090,High Dose Versus Routine Dose Icotinib in Advanced Non-small Cell Lung Cancer Patients With Stable Disease,PHASE2,2.0,2.0,standard,UNKNOWN,2014-01-31,2016-12-31,2016-06-30,2014.0,1065.0,64.0,ESTIMATED,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,['Icotinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['EGFR L858R', 'EGFR']]",EGFR L858R,['B553']
24897,NCT02029937,High Resolution Microendoscopy for the Detection of Esophageal Squamous Cell Neoplasia,PHASE2,2.0,2.0,standard,UNKNOWN,2014-01-31,2021-12-31,2021-12-31,2014.0,2891.0,1300.0,ESTIMATED,False,False,False,"['Eye Neoplasm', 'Intraepithelial Neoplasia']",Eye Neoplasm,Other Cancer,"['Proflavine Hemisulfate', 'High-Resolution Microendoscopy']","['imaging', 'imaging']",False,[],Unknown,[],Unknown,[]
19645,NCT01397799,Evaluation of KX2-391 in Elderly Subjects With Acute Myeloid Leukemia (AML),PHASE1,1.0,1.0,standard,COMPLETED,2013-12-31,2014-07-31,2014-07-31,2013.0,212.0,24.0,ACTUAL,False,False,False,['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,Leukemia,['Tirbanibulin'],['drug'],True,[['Small Molecule']],Small Molecule,"[['SRC', 'TUBB1']]",SRC,['B1943']
21277,NCT01588951,Consolidation Therapy for Acute Myeloid Leukemia Guided by Leukemia Stem Cell Behavior,PHASE2/PHASE3,2.5,3.0,standard,TERMINATED,2013-12-31,2017-04-30,2017-04-30,2013.0,1216.0,10.0,ACTUAL,False,False,False,['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,Leukemia,"['Cytarabine', 'Allogeneic Stem Cell Transplantation']","['drug', 'transplant']",True,[['Small Molecule']],Small Molecule,[['DNA-directed DNA polymerase']],DNA-directed DNA polymerase,['B2050']
21844,NCT01659502,Investigator's Initiated Phase II Study for Pancreatic Cancer Patients,PHASE2,2.0,2.0,standard,UNKNOWN,2013-12-31,,2014-10-31,2013.0,,10.0,ESTIMATED,False,False,False,['Pancreatic Cancer'],Pancreatic Cancer,Pancreatic Cancer,['TL 118'],['drug'],True,[['Small Molecule']],Small Molecule,[['H2 receptor']],H2 receptor,['B4686']
24037,NCT01928030,Recombinant Human Hyaluronidase in Treating Lymphedema in Patients With Cancer,PHASE1/PHASE2,1.5,2.0,standard,TERMINATED,2013-12-31,2015-11-30,2015-11-30,2013.0,699.0,3.0,ACTUAL,False,False,False,"['Lymphedema', 'Malignant Neoplasm']",Lymphedema,Other Cancer,['Recombinant Human Hyaluronidase'],['drug'],True,[],Unknown,[],Unknown,[]
24522,NCT01987102,"Investigation of [6R] 5,10-methylenetetrahydrofolate (Arfolitixorin) as Rescue Therapy for Osteosarcoma Patients Treated With HDMTX.",PHASE1/PHASE2,1.5,2.0,standard,COMPLETED,2013-12-31,2017-01-03,2017-01-03,2013.0,1099.0,18.0,ACTUAL,False,False,False,['Osteosarcoma'],Osteosarcoma,Sarcoma,"['Folinic acid', 'Folitixorin', 'High-Dose Methotrexate Regimen']","['drug', 'drug', 'drug']",True,"[[], ['Small Molecule']]",Small Molecule,"[[], ['TYMS']]",TYMS,"['B226', 'B68']"
24648,NCT02001272,EWOC-1 Trial: Carboplatin +/- Paclitaxel in Vulnerable Elderly Patients With Stage III-IV Advanced Ovarian Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2013-12-31,2020-02-29,2020-02-29,2013.0,2251.0,120.0,ACTUAL,False,False,False,['Ovarian Cancer'],Ovarian Cancer,Gynecologic Cancer,"['Paclitaxel', 'Carboplatin']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TUBB1'], ['DNA']]",TUBB1,"['B1250', 'B274']"
24386,NCT01969695,An Extension Study of ABT-199 in Subjects With Advanced Non-Hodgkin's Lymphoma,PHASE1,1.0,1.0,standard,COMPLETED,2013-12-20,2019-12-16,2019-12-16,2013.0,2187.0,11.0,ACTUAL,False,False,False,['Non-Hodgkin Lymphoma'],Non-Hodgkin Lymphoma,Lymphoma,['Venetoclax'],['drug'],True,[['Small Molecule']],Small Molecule,[['Bcl-2']],Bcl-2,['B927']
24427,NCT01974349,To Assess the Effect of Food on the Pharmacokinetics of Selumetinib (AZD6244; ARRY-142886) (Hyd-Sulfate) in Healthy Male Volunteers,PHASE1,1.0,1.0,standard,COMPLETED,2013-11-30,2014-02-28,2014-02-28,2013.0,90.0,39.0,ACTUAL,False,False,False,['Solid Tumors'],Solid Tumors,Unspecified,['Selumetinib'],['drug'],True,[['Small Molecule']],Small Molecule,"[['MEK1', 'MEK2']]",MEK1,['B360']
23069,NCT01809171,Placebo-controlled Trial With Vitamin D to Prevent Worsening/Relieve Aromatase Inhibitor-induced Musculoskeletal Symptoms in Breast Cancer Patients,PHASE2/PHASE3,2.5,3.0,standard,TERMINATED,2013-10-31,2015-08-31,2015-08-31,2013.0,669.0,15.0,ACTUAL,False,False,False,"['Breast Cancer', 'Musculoskeletal Disease']",Breast Cancer,Breast Cancer,"['Colecalciferol', 'Placebo']","['drug', 'placebo']",True,[[]],Unknown,[['VDR']],VDR,['B2111']
23566,NCT01866449,Prospective Phase 2 Trial of Cabazitaxel in Patients With Temozolomide Refractory Glioblastoma Multiforme,PHASE2,2.0,2.0,standard,COMPLETED,2013-10-31,2017-08-25,2016-12-31,2013.0,1394.0,24.0,ACTUAL,False,False,False,['Glioblastoma'],Glioblastoma,Brain Cancer,['Cabazitaxel'],['drug'],True,[['Small Molecule']],Small Molecule,[['TUBB1']],TUBB1,['B185']
58667,NCT01976195,High-dose Dexamethasone Combining Thalidomide Versus Dexamethasone Mono-therapy for Management of Newly-diagnosed ITP,PHASE2,2.0,2.0,standard,WITHDRAWN,2013-10-31,,2014-12-31,2013.0,,0.0,ACTUAL,False,False,False,['Primary Immune Thrombocytopenia'],Primary Immune Thrombocytopenia,Other Cancer,"['Dexamethasone', 'Thalidomide']","['drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['GR'], ['AGP1', 'AGP2', 'CRBN', 'IKZF1', 'SALL4', 'TNF', 'IKZF3']]",GR,"['B1128', 'B1641']"
24544,NCT01989845,Rivaroxaban for the Prevention of Venous Thromboembolism in Asian Patients With Cancer,PHASE4,4.0,4.0,standard,COMPLETED,2013-10-31,2016-12-31,2016-12-31,2013.0,1157.0,127.0,ACTUAL,False,False,False,"['Rivaroxaban', 'Cancer-associated Thrombosis', 'Recurrence', 'Genitourinary System Neoplasm']",Rivaroxaban,Other Cancer,['Rivaroxaban'],['drug'],True,[['Small Molecule']],Small Molecule,[['factor Xa']],factor Xa,['B535']
23409,NCT01848132,Efficacy/Safety Study of R-CHOP vs Bortezomib-R-CAP for Young Patients With Diffuse Large B-cell Lymphoma With Poor IPI.,PHASE2,2.0,2.0,standard,COMPLETED,2013-10-03,2018-08-31,2018-01-31,2013.0,1793.0,121.0,ACTUAL,False,False,False,['Diffuse Large B-Cell Lymphoma'],Diffuse Large B-Cell Lymphoma,Lymphoma,"['Bortezomib', 'Rituximab', 'Cyclophosphamide', 'Doxorubicin', 'Prednisone', 'Vincristine']","['drug', 'drug', 'drug', 'drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['Proteasome'], ['CD20'], ['DNA'], ['TOP2'], ['GR'], ['TUBB1']]",Proteasome,"['B958', 'B163', 'B2818', 'B1914', 'B1979', 'B2083']"
23553,NCT01864772,"Phase II Trial of Carboplatin, 5-FU and Cetuximab in Elderly Fit (no Frailty) Patients With Recurrent/Metastatic HNSCC",PHASE2,2.0,2.0,standard,COMPLETED,2013-09-30,2020-05-26,2020-04-30,2013.0,2430.0,85.0,ACTUAL,False,False,False,['Head and Neck Squamous Cell Carcinoma'],Head and Neck Squamous Cell Carcinoma,Head & Neck Cancer,"['Carboplatin', 'Fluorouracil', 'Cetuximab']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Antibody']]",Small Molecule,"[['DNA'], ['TYMS'], ['EGFR']]",DNA,"['B274', 'B493', 'B164']"
23153,NCT01820325,Safety and Efficacy of Buparlisib (BKM120) in Patients With Untreated Squamous Non-small Cell Lung Cancer,PHASE1,1.0,1.0,standard,TERMINATED,2013-09-09,2014-06-18,2014-06-18,2013.0,282.0,6.0,ACTUAL,False,False,False,['Non-Small Cell Lung Cancer'],Non-Small Cell Lung Cancer,Lung Cancer,"['Buparlisib', 'Carboplatin', 'Paclitaxel']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³'], ['DNA'], ['TUBB1']]",PI3Kα,"['B540', 'B274', 'B1250']"
25355,NCT02083692,Pilot Study of Metformin in Head and Neck Squamous Cell Cancer and Its Effects on Stromal-epithelial Metabolic Uncoupling,EARLY_PHASE1,0.5,1.0,standard,COMPLETED,2013-09-05,2017-04-06,2016-05-09,2013.0,1309.0,50.0,ACTUAL,False,False,False,['Head and Neck Squamous Cell Carcinoma'],Head and Neck Squamous Cell Carcinoma,Head & Neck Cancer,['Metformin'],['drug'],True,[['Small Molecule']],Small Molecule,[['PRKAB1']],PRKAB1,['B298']
23128,NCT01816594,NeoPHOEBE: Neoadjuvant Trastuzumab + BKM120 in Combination With Weekly Paclitaxel in HER2-positive Primary Breast Cancer,PHASE2,2.0,2.0,standard,COMPLETED,2013-09-03,2015-02-18,2015-02-18,2013.0,533.0,50.0,ACTUAL,False,False,False,['HER2-Positive Breast Cancer'],HER2-Positive Breast Cancer,Breast Cancer,"['Buparlisib', 'Trastuzumab', 'Paclitaxel', 'Placebo']","['drug', 'drug', 'drug', 'placebo']",True,"[['Small Molecule'], ['Antibody'], ['Small Molecule']]",Small Molecule,"[['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³'], ['HER2'], ['TUBB1']]",PI3Kα,"['B540', 'B168', 'B1250']"
24078,NCT01932580,"Pilot Study of Perioperative Docetaxel, Oxaliplatin, and 5-Fluorouracil (FLOT) in Gastroesophageal Adenocarcinoma",PHASE2,2.0,2.0,standard,COMPLETED,2013-08-31,2015-06-30,2015-06-30,2013.0,668.0,10.0,ACTUAL,False,False,False,"['Gastric Cancer', 'Esophageal Cancer']",Gastric Cancer,Gastric Cancer,"['Fluorouracil', 'Oxaliplatin', 'Docetaxel']","['drug', 'drug', 'drug']",True,"[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]",Small Molecule,"[['TYMS'], ['DNA'], ['TUBB1']]",TYMS,"['B493', 'B1229', 'B2814']"
